dataset,subject_id,role,relative_path,file_name,file_size_bytes,sha256,shape,voxel_spacing,affine,orientation,dtype,nan_count,inf_count,all_zero,nonzero_voxel_count,minimum,maximum,mean,label_set,unexpected_labels,valid_label_set,wt_voxel_count,tc_voxel_count,et_voxel_count,voxel_volume_mm3,integrity_status,error
brats2019,BraTS19_TCIA03_121_1,t1ce,HGG/BraTS19_TCIA03_121_1/BraTS19_TCIA03_121_1_t1ce.nii,BraTS19_TCIA03_121_1_t1ce.nii,17856352,2fe20dba1a4fe96cbe8b59bb1d2c3830860493ee39ed4a356030ab3faab06570,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1185680,0.0,576.0,14.003263440860215,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_121_1,t2,HGG/BraTS19_TCIA03_121_1/BraTS19_TCIA03_121_1_t2.nii,BraTS19_TCIA03_121_1_t2.nii,17856352,11d8cba895c916cc0b94fdd8a1fdda48932c2384869d3d1cc250107f51f4b42d,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1185687,0.0,959.0,35.72613765681004,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_133_1,flair,HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_flair.nii,BraTS19_TCIA03_133_1_flair.nii,17856352,63694a29490545f5d92ef9e9c4c91952fb0deb92e1cf4469d1b18a9dbe9ad7dd,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1443845,0.0,451.0,16.46931339605735,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_133_1,seg,HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_seg.nii,BraTS19_TCIA03_133_1_seg.nii,8930704,0ab1a864d7b6cfa189505e38725606583f1cb6f7baa7165889647a08abddd730,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,30490,0.0,4.0,0.008502576164874553,"[0,1,2,4]",[],True,30490,10896,8609,1.0,ok,
brats2019,BraTS19_TCIA03_133_1,t1,HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_t1.nii,BraTS19_TCIA03_133_1_t1.nii,17856352,77d0787fa252eda999841690c0bc171b6415d7b2f91bf7eebfffdd2f199fd59c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1443892,0.0,1073.0,39.35859363799283,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_133_1,t1ce,HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_t1ce.nii,BraTS19_TCIA03_133_1_t1ce.nii,17856352,f0783048a09437f66018096e8cf322c7d104b81f53f8bee45d1993f18f2a51ac,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1443895,0.0,233.0,12.013894489247312,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_133_1,t2,HGG/BraTS19_TCIA03_133_1/BraTS19_TCIA03_133_1_t2.nii,BraTS19_TCIA03_133_1_t2.nii,17856352,0c9056e9ee267b6370b049935a890bb54c704ef268105ceb5c5036e81e9b8869,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1443896,0.0,912.0,31.931792674731184,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_138_1,flair,HGG/BraTS19_TCIA03_138_1/BraTS19_TCIA03_138_1_flair.nii,BraTS19_TCIA03_138_1_flair.nii,17856352,2dfaf57ec4179062649a3b2fbbf57eb6df47e9404c6832b71bfed283d36316f0,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1382383,0.0,629.0,21.232949260752687,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_138_1,seg,HGG/BraTS19_TCIA03_138_1/BraTS19_TCIA03_138_1_seg.nii,BraTS19_TCIA03_138_1_seg.nii,8930592,c549b6a3ac4765424461e621fd8ad45fb7762cb8ed02aadd62172432dbb303b9,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,111312,0.0,4.0,0.036228270609319,"[0,1,2,4]",[],True,111312,82517,61113,1.0,ok,
brats2019,BraTS19_TCIA03_138_1,t1,HGG/BraTS19_TCIA03_138_1/BraTS19_TCIA03_138_1_t1.nii,BraTS19_TCIA03_138_1_t1.nii,17856352,ccfb6378dfcfa1bf8137c80cac8156932a4821127b26bfd3fde433c5b6e9503a,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1390656,0.0,1121.0,45.814438620071684,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_138_1,t1ce,HGG/BraTS19_TCIA03_138_1/BraTS19_TCIA03_138_1_t1ce.nii,BraTS19_TCIA03_138_1_t1ce.nii,17856352,191de75479c4afdcf955ef14c87819c2db1aa75f3fbc36ccac64c0a9f0ac327d,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1390656,0.0,343.0,13.798591509856632,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_138_1,t2,HGG/BraTS19_TCIA03_138_1/BraTS19_TCIA03_138_1_t2.nii,BraTS19_TCIA03_138_1_t2.nii,17856352,e48698fa03f5940e9e20998b53e525b35f8c5ce9b54e82c555c69f8577ef95db,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1390655,0.0,856.0,40.61511626344086,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_199_1,flair,HGG/BraTS19_TCIA03_199_1/BraTS19_TCIA03_199_1_flair.nii,BraTS19_TCIA03_199_1_flair.nii,17856352,6d5bd83730ef12b06bf3600cfd23855b5a37692203f124a509b18b2346a769e5,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1511389,0.0,389.0,21.614416890681003,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_199_1,seg,HGG/BraTS19_TCIA03_199_1/BraTS19_TCIA03_199_1_seg.nii,BraTS19_TCIA03_199_1_seg.nii,8930592,00b298bb9b3827ff2b798cb5ff8ee6b94759428d748c98ceba6efc8f51a81af1,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,159632,0.0,4.0,0.04230645161290322,"[0,1,2,4]",[],True,159632,32983,30477,1.0,ok,
brats2019,BraTS19_TCIA03_199_1,t1,HGG/BraTS19_TCIA03_199_1/BraTS19_TCIA03_199_1_t1.nii,BraTS19_TCIA03_199_1_t1.nii,17856352,81924e704ad06fddbbb283c4d65819fe781884fb925d7ea27471948ca41e20f6,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1511789,0.0,1212.0,41.842955869175626,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_199_1,t1ce,HGG/BraTS19_TCIA03_199_1/BraTS19_TCIA03_199_1_t1ce.nii,BraTS19_TCIA03_199_1_t1ce.nii,17856352,1c2074181bb4b03e837266aea60cc2aedc6f1170265ed370d43a952ed2a96162,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1511789,0.0,463.0,14.988333781362007,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_199_1,t2,HGG/BraTS19_TCIA03_199_1/BraTS19_TCIA03_199_1_t2.nii,BraTS19_TCIA03_199_1_t2.nii,17856352,26002d91b547821f234982e8073a52be90f94be2d2350e0fe371e5130c314021,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1511789,0.0,963.0,39.11568178763441,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_257_1,flair,HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_flair.nii,BraTS19_TCIA03_257_1_flair.nii,17856352,cdc0dc876f12c3c2742a3c067026c4dc02ed8dc0aefa5941d06c05ae26084ac0,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1599804,0.0,947.0,44.371499103942654,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_257_1,seg,HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_seg.nii,BraTS19_TCIA03_257_1_seg.nii,8931888,a6f738108a91d1626e7e2fa158913743590e3273e5029dc3b3d8590b145a2a96,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,117937,0.0,4.0,0.029605958781362008,"[0,1,2,4]",[],True,117937,27550,18666,1.0,ok,
brats2019,BraTS19_TCIA03_257_1,t1,HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_t1.nii,BraTS19_TCIA03_257_1_t1.nii,17856352,62c2715be658b480755ca290612e4a4196ae75057f5266c08f81667fa2866fc4,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1599804,0.0,1632.0,144.1633728718638,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_257_1,t1ce,HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_t1ce.nii,BraTS19_TCIA03_257_1_t1ce.nii,17856352,408219e5a4784628a1f08a1f09e9ca6723fd14e0cfa53de81866b0f0d2283fe9,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1599804,0.0,502.0,22.256755712365592,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_257_1,t2,HGG/BraTS19_TCIA03_257_1/BraTS19_TCIA03_257_1_t2.nii,BraTS19_TCIA03_257_1_t2.nii,17856352,a21ee34aac03f909fa7b2f704dbb3547314367643af2ce5c6cc792219cd780fe,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1599804,0.0,2453.0,89.44102150537634,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_265_1,flair,HGG/BraTS19_TCIA03_265_1/BraTS19_TCIA03_265_1_flair.nii,BraTS19_TCIA03_265_1_flair.nii,17856352,77dca2c3a28f4e58fc5ad5b345e2b8128fc38db2a19be2e01a945877ab7b94d5,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1174342,0.0,624.0,15.44171426971326,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_265_1,seg,HGG/BraTS19_TCIA03_265_1/BraTS19_TCIA03_265_1_seg.nii,BraTS19_TCIA03_265_1_seg.nii,8930592,a36cf96bf2c5f64b7165a76818f40646b6277622eb9e0e54fb25967967e6df7d,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,60356,0.0,4.0,0.014886872759856631,"[0,1,2,4]",[],True,60356,39093,17097,1.0,ok,
brats2019,BraTS19_TCIA03_265_1,t1,HGG/BraTS19_TCIA03_265_1/BraTS19_TCIA03_265_1_t1.nii,BraTS19_TCIA03_265_1_t1.nii,17856352,a19ea69753bb4af1f708f23e9c5169047e06d0227fdba71a0dcdb0969ed1a452,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1174362,0.0,800.0,31.63431395609319,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_265_1,t1ce,HGG/BraTS19_TCIA03_265_1/BraTS19_TCIA03_265_1_t1ce.nii,BraTS19_TCIA03_265_1_t1ce.nii,17856352,83113c3c95e142a343d22218ca7de9f811a44c5e3c9ca4e3b447e940a563ebdc,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1174357,0.0,431.0,10.424782594086022,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_265_1,t2,HGG/BraTS19_TCIA03_265_1/BraTS19_TCIA03_265_1_t2.nii,BraTS19_TCIA03_265_1_t2.nii,17856352,060da141ed554bc065ac3d22ed91b882ce412e1b1e10952279bf8261eea45896,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1174362,0.0,800.0,34.98615053763441,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_296_1,flair,HGG/BraTS19_TCIA03_296_1/BraTS19_TCIA03_296_1_flair.nii,BraTS19_TCIA03_296_1_flair.nii,17856352,3b4d4b7c8949f7262390f61462c820ab69e05b0f3a9cdafe20f259c4d3f9b9b4,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1560223,0.0,339.0,22.561257840501792,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_296_1,seg,HGG/BraTS19_TCIA03_296_1/BraTS19_TCIA03_296_1_seg.nii,BraTS19_TCIA03_296_1_seg.nii,8931888,7d498a48f7eb7354c1d725320f1d329f3b835ce71e45e689760e622ece0cdc47,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,161557,0.0,4.0,0.04957650089605735,"[0,1,2,4]",[],True,161557,86271,68592,1.0,ok,
brats2019,BraTS19_TCIA03_296_1,t1,HGG/BraTS19_TCIA03_296_1/BraTS19_TCIA03_296_1_t1.nii,BraTS19_TCIA03_296_1_t1.nii,17856352,83027440e9a26e88e652e2a597c160054594e37bc8795a145899de9bceefbb49,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1560239,0.0,906.0,38.18452632168459,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_296_1,t1ce,HGG/BraTS19_TCIA03_296_1/BraTS19_TCIA03_296_1_t1ce.nii,BraTS19_TCIA03_296_1_t1ce.nii,17856352,3307a8650576a3e6311bcc5db27e1de2e80499d33c4a4261740e72e70a41c2c6,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1560235,0.0,323.0,11.775826948924731,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_296_1,t2,HGG/BraTS19_TCIA03_296_1/BraTS19_TCIA03_296_1_t2.nii,BraTS19_TCIA03_296_1_t2.nii,17856352,01931a042bf73250ef682e67dd4fad199d25b4c516db69684c2972c0e9ad3a0c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1560237,0.0,719.0,37.85605208333333,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_338_1,flair,HGG/BraTS19_TCIA03_338_1/BraTS19_TCIA03_338_1_flair.nii,BraTS19_TCIA03_338_1_flair.nii,17856352,772c0c24856016412536fa3cd3dfc9af86f55f227d6d1dc46b4ad7c259efe2cc,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1451933,0.0,449.0,18.124617383512543,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_338_1,seg,HGG/BraTS19_TCIA03_338_1/BraTS19_TCIA03_338_1_seg.nii,BraTS19_TCIA03_338_1_seg.nii,8930592,212d68d953fb3a642e301f67c5b50a36e34ebd94130a2f7058f2a17a98339915,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,21984,0.0,4.0,0.006555555555555556,"[0,1,2,4]",[],True,21984,11879,8813,1.0,ok,
brats2019,BraTS19_TCIA03_338_1,t1,HGG/BraTS19_TCIA03_338_1/BraTS19_TCIA03_338_1_t1.nii,BraTS19_TCIA03_338_1_t1.nii,17856352,83e0000ffb004c8900e7f040e07d3268bc34b2c868993e30b2f1dbd3807c7702,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1451964,0.0,823.0,35.63785719086022,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_338_1,t1ce,HGG/BraTS19_TCIA03_338_1/BraTS19_TCIA03_338_1_t1ce.nii,BraTS19_TCIA03_338_1_t1ce.nii,17856352,f0e6f64bca6c39f7f65193dd5bad12a7025e6ff40dfba0dd076990add6a1c026,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1451962,0.0,290.0,10.850088709677419,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_338_1,t2,HGG/BraTS19_TCIA03_338_1/BraTS19_TCIA03_338_1_t2.nii,BraTS19_TCIA03_338_1_t2.nii,17856352,a82081e21a272bcbe2d823005494c2920edbfe2f67302443ea8c2f7d3365f52c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1451963,0.0,763.0,42.39928875448029,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_375_1,flair,HGG/BraTS19_TCIA03_375_1/BraTS19_TCIA03_375_1_flair.nii,BraTS19_TCIA03_375_1_flair.nii,17856352,310e0af001900ea0d060cbd4253e586f8e20fd7bd0987f249dfe61a773f31239,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1223322,0.0,499.0,19.541399641577062,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_375_1,seg,HGG/BraTS19_TCIA03_375_1/BraTS19_TCIA03_375_1_seg.nii,BraTS19_TCIA03_375_1_seg.nii,8930592,441671a52670bd5b3065bc8ac5c48aefa298c63195b8aea4adb8847e57cb2aac,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,66672,0.0,4.0,0.019620743727598568,"[0,1,2,4]",[],True,66672,36002,25944,1.0,ok,
brats2019,BraTS19_TCIA03_375_1,t1,HGG/BraTS19_TCIA03_375_1/BraTS19_TCIA03_375_1_t1.nii,BraTS19_TCIA03_375_1_t1.nii,17856352,e0ac488102a1bb2691b25e87088c71d196b9970fbc891e2399fa42b88e4702a5,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1223324,0.0,987.0,42.49300504032258,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_375_1,t1ce,HGG/BraTS19_TCIA03_375_1/BraTS19_TCIA03_375_1_t1ce.nii,BraTS19_TCIA03_375_1_t1ce.nii,17856352,d8df10374a86518b2cafdb97669505c4e766272d807daa391d66b40690c57be7,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1223315,0.0,340.0,11.273358870967742,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_375_1,t2,HGG/BraTS19_TCIA03_375_1/BraTS19_TCIA03_375_1_t2.nii,BraTS19_TCIA03_375_1_t2.nii,17856352,30479c8bb9efcb6d54ac70c95e70df21fac90be9f47faf374f46ba2de0e044fb,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1223324,0.0,885.0,31.59304435483871,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_419_1,flair,HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_flair.nii,BraTS19_TCIA03_419_1_flair.nii,17856352,0985cfd7c976d80051cee343c43b40783ca2792a1d230e7eb3abaf68c1d8d83e,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1427780,0.0,703.0,22.705440972222224,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_419_1,seg,HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_seg.nii,BraTS19_TCIA03_419_1_seg.nii,8930704,c2184a0c9f5f41288bc1add0e769149f7d2208b81522bde4105498761f3e0305,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,148030,0.0,4.0,0.04229009856630824,"[0,1,2,4]",[],True,148030,93742,58416,1.0,ok,
brats2019,BraTS19_TCIA03_419_1,t1,HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_t1.nii,BraTS19_TCIA03_419_1_t1.nii,17856352,752f8e346e5d30f3287aa6cab70767700ea4b3752c4032a2f9ed838b4096c178,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1431996,0.0,930.0,43.14532146057348,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_419_1,t1ce,HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_t1ce.nii,BraTS19_TCIA03_419_1_t1ce.nii,17856352,4f215b687d4f0b176932ba5cd92a0ad51335a72fb31d483779644b3fed3629bc,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1431991,0.0,236.0,12.847755936379928,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_419_1,t2,HGG/BraTS19_TCIA03_419_1/BraTS19_TCIA03_419_1_t2.nii,BraTS19_TCIA03_419_1_t2.nii,17856352,7b1f82e3d891968a1abd6b5eba68f1d26fb6cc4172485eea759ce430295d385e,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1431996,0.0,1011.0,45.62302150537634,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA03_474_1,flair,HGG/BraTS19_TCIA03_474_1/BraTS19_TCIA03_474_1_flair.nii,BraTS19_TCIA03_474_1_flair.nii,17856352,a7b0b80e3cbf2224631376f932092fd2cc2e5bcd5cad5e75777dbe7204487a9d,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1424822,0.0,1069.0,39.030436603942654,,,,,,,1.0,ok,
